Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Month
409,18-12-2023,CUST409,Female,21,Electronics,3,300,900,Dec
410,21-11-2023,CUST410,Female,29,Clothing,2,50,100,Nov
411,16-05-2023,CUST411,Male,62,Electronics,4,50,200,May
412,16-09-2023,CUST412,Female,19,Electronics,4,500,2000,Sep
413,08-09-2023,CUST413,Female,44,Beauty,3,25,75,Sep
414,09-05-2023,CUST414,Male,48,Beauty,4,25,100,May
415,27-01-2023,CUST415,Male,53,Clothing,2,30,60,Jan
416,17-02-2023,CUST416,Male,53,Electronics,4,500,2000,Feb
417,21-11-2023,CUST417,Male,43,Electronics,3,300,900,Nov
418,05-08-2023,CUST418,Female,60,Electronics,2,500,1000,Aug
419,22-05-2023,CUST419,Female,44,Clothing,3,30,90,May
420,23-01-2023,CUST420,Female,22,Clothing,4,500,2000,Jan
421,02-01-2023,CUST421,Female,37,Clothing,3,500,1500,Jan
422,20-06-2023,CUST422,Female,28,Clothing,3,30,90,Jun
423,08-03-2023,CUST423,Female,27,Clothing,1,25,25,Mar
424,23-11-2023,CUST424,Male,57,Beauty,4,300,1200,Nov
425,15-05-2023,CUST425,Female,55,Electronics,4,30,120,May
426,24-03-2023,CUST426,Male,23,Electronics,3,50,150,Mar
427,15-08-2023,CUST427,Male,25,Electronics,1,25,25,Aug
428,10-10-2023,CUST428,Female,40,Electronics,4,50,200,Oct
429,28-12-2023,CUST429,Male,64,Electronics,2,25,50,Dec
430,07-08-2023,CUST430,Female,43,Electronics,3,300,900,Aug
431,15-10-2023,CUST431,Male,63,Electronics,4,300,1200,Oct
432,05-01-2023,CUST432,Female,60,Electronics,2,500,1000,Jan
433,27-02-2023,CUST433,Male,29,Beauty,4,50,200,Feb
434,08-02-2023,CUST434,Female,43,Electronics,2,25,50,Feb
435,20-12-2023,CUST435,Female,30,Beauty,3,300,900,Dec
436,18-03-2023,CUST436,Female,57,Clothing,4,30,120,Mar
437,07-10-2023,CUST437,Female,35,Electronics,4,300,1200,Oct
438,19-01-2023,CUST438,Female,42,Clothing,1,30,30,Jan
439,09-07-2023,CUST439,Male,50,Clothing,3,25,75,Jul
440,26-10-2023,CUST440,Male,64,Clothing,2,300,600,Oct
441,10-10-2023,CUST441,Male,57,Beauty,4,300,1200,Oct
442,17-03-2023,CUST442,Female,60,Clothing,4,25,100,Mar
443,09-08-2023,CUST443,Male,29,Clothing,2,300,600,Aug
444,07-03-2023,CUST444,Female,61,Clothing,3,30,90,Mar
445,22-01-2023,CUST445,Female,53,Electronics,1,300,300,Jan
446,07-06-2023,CUST446,Male,21,Electronics,1,50,50,Jun
447,06-07-2023,CUST447,Male,22,Beauty,4,500,2000,Jul
448,21-01-2023,CUST448,Female,54,Beauty,2,30,60,Jan
449,03-07-2023,CUST449,Male,25,Electronics,4,50,200,Jul
450,18-04-2023,CUST450,Female,59,Beauty,2,25,50,Apr
451,16-12-2023,CUST451,Female,45,Electronics,1,30,30,Dec
452,08-05-2023,CUST452,Female,48,Clothing,3,500,1500,May
453,08-12-2023,CUST453,Female,26,Clothing,2,500,1000,Dec
454,22-02-2023,CUST454,Female,46,Beauty,1,25,25,Feb
455,01-07-2023,CUST455,Male,31,Electronics,4,25,100,Jul
456,14-10-2023,CUST456,Male,57,Electronics,2,30,60,Oct
457,28-07-2023,CUST457,Female,58,Beauty,3,300,900,Jul
458,14-11-2023,CUST458,Female,39,Electronics,4,25,100,Nov
459,21-03-2023,CUST459,Male,28,Clothing,4,300,1200,Mar
460,02-05-2023,CUST460,Male,40,Beauty,1,50,50,May
461,25-03-2023,CUST461,Female,18,Beauty,2,500,1000,Mar
462,01-04-2023,CUST462,Male,63,Electronics,4,300,1200,Apr
463,31-07-2023,CUST463,Female,54,Beauty,3,500,1500,Jul
464,13-01-2023,CUST464,Male,38,Electronics,2,300,600,Jan
465,02-04-2023,CUST465,Female,43,Electronics,3,50,150,Apr
466,20-06-2023,CUST466,Male,63,Electronics,4,25,100,Jun
467,30-07-2023,CUST467,Female,53,Electronics,3,50,150,Jul
468,09-12-2023,CUST468,Male,40,Electronics,1,25,25,Dec
469,08-05-2023,CUST469,Male,18,Beauty,3,25,75,May
470,17-05-2023,CUST470,Female,57,Clothing,2,500,1000,May
471,23-03-2023,CUST471,Male,32,Clothing,3,50,150,Mar
472,26-12-2023,CUST472,Female,38,Beauty,3,300,900,Dec
473,25-02-2023,CUST473,Male,64,Beauty,1,50,50,Feb
474,15-07-2023,CUST474,Female,26,Clothing,3,500,1500,Jul
475,20-01-2023,CUST475,Male,26,Clothing,3,25,75,Jan
476,29-08-2023,CUST476,Female,27,Clothing,4,500,2000,Aug
477,24-04-2023,CUST477,Male,43,Clothing,4,30,120,Apr
478,13-04-2023,CUST478,Female,58,Clothing,2,30,60,Apr
479,24-08-2023,CUST479,Male,52,Electronics,4,300,1200,Aug
480,29-06-2023,CUST480,Female,42,Beauty,4,500,2000,Jun
481,06-06-2023,CUST481,Female,43,Electronics,4,300,1200,Jun
482,27-04-2023,CUST482,Female,28,Clothing,4,300,1200,Apr
483,25-04-2023,CUST483,Male,55,Clothing,1,30,30,Apr
484,13-01-2023,CUST484,Female,19,Clothing,4,300,1200,Jan
485,04-12-2023,CUST485,Male,24,Electronics,1,30,30,Dec
486,09-04-2023,CUST486,Female,35,Electronics,1,25,25,Apr
487,24-07-2023,CUST487,Male,44,Clothing,4,500,2000,Jul
488,18-06-2023,CUST488,Female,51,Electronics,3,300,900,Jun
489,23-05-2023,CUST489,Male,44,Electronics,1,30,30,May
490,05-02-2023,CUST490,Male,34,Clothing,3,50,150,Feb
491,23-05-2023,CUST491,Female,60,Electronics,3,300,900,May
492,29-06-2023,CUST492,Male,61,Beauty,4,25,100,Jun
493,25-11-2023,CUST493,Male,41,Beauty,2,25,50,Nov
494,18-09-2023,CUST494,Female,42,Beauty,4,50,200,Sep
495,24-07-2023,CUST495,Male,24,Beauty,2,30,60,Jul
496,14-12-2023,CUST496,Male,23,Clothing,2,300,600,Dec
497,02-10-2023,CUST497,Male,41,Clothing,4,30,120,Oct
498,19-06-2023,CUST498,Female,50,Clothing,4,25,100,Jun
499,15-01-2023,CUST499,Male,46,Beauty,2,30,60,Jan
500,01-03-2023,CUST500,Female,60,Beauty,4,25,100,Mar
501,14-05-2023,CUST501,Male,39,Electronics,2,30,60,May
502,02-04-2023,CUST502,Male,43,Electronics,3,50,150,Apr
503,25-10-2023,CUST503,Male,45,Beauty,4,500,2000,Oct
504,16-05-2023,CUST504,Female,38,Beauty,3,50,150,May
505,20-01-2023,CUST505,Male,24,Beauty,1,50,50,Jan
506,25-02-2023,CUST506,Male,34,Beauty,3,500,1500,Feb
507,02-11-2023,CUST507,Female,37,Electronics,3,500,1500,Nov
508,11-08-2023,CUST508,Male,58,Beauty,2,300,600,Aug
509,26-06-2023,CUST509,Female,37,Electronics,3,300,900,Jun
510,10-06-2023,CUST510,Female,39,Beauty,4,50,200,Jun
511,12-08-2023,CUST511,Male,45,Beauty,2,50,100,Aug
512,07-11-2023,CUST512,Female,57,Beauty,1,25,25,Nov
513,19-09-2023,CUST513,Male,24,Electronics,4,25,100,Sep
514,01-03-2023,CUST514,Female,18,Electronics,1,300,300,Mar
515,17-07-2023,CUST515,Female,49,Clothing,3,300,900,Jul
516,23-10-2023,CUST516,Male,30,Beauty,4,25,100,Oct
517,08-04-2023,CUST517,Female,47,Clothing,4,25,100,Apr
518,11-05-2023,CUST518,Female,40,Clothing,1,30,30,May
519,23-01-2023,CUST519,Female,36,Electronics,4,30,120,Jan
520,29-12-2023,CUST520,Female,49,Electronics,4,25,100,Dec
521,12-08-2023,CUST521,Female,47,Clothing,4,30,120,Aug
522,01-01-2023,CUST522,Male,46,Beauty,3,500,1500,Jan
523,24-09-2023,CUST523,Female,62,Electronics,1,300,300,Sep
524,03-10-2023,CUST524,Male,46,Beauty,4,300,1200,Oct
525,18-12-2023,CUST525,Female,47,Beauty,2,25,50,Dec
526,10-12-2023,CUST526,Male,33,Clothing,2,50,100,Dec
527,11-04-2023,CUST527,Male,57,Clothing,2,25,50,Apr
528,06-07-2023,CUST528,Female,36,Clothing,2,30,60,Jul
529,09-08-2023,CUST529,Female,35,Clothing,3,50,150,Aug
530,05-02-2023,CUST530,Female,18,Electronics,4,30,120,Feb
531,07-12-2023,CUST531,Male,31,Electronics,1,500,500,Dec
532,19-06-2023,CUST532,Female,64,Clothing,4,30,120,Jun
533,16-11-2023,CUST533,Male,19,Electronics,3,500,1500,Nov
534,10-06-2023,CUST534,Male,45,Clothing,2,500,1000,Jun
535,06-12-2023,CUST535,Male,47,Beauty,3,30,90,Dec
536,05-03-2023,CUST536,Female,55,Beauty,4,30,120,Mar
537,03-06-2023,CUST537,Female,21,Beauty,1,500,500,Jun
538,17-09-2023,CUST538,Male,18,Clothing,3,50,150,Sep
539,08-06-2023,CUST539,Male,25,Beauty,1,500,500,Jun
540,08-12-2023,CUST540,Female,46,Electronics,3,300,900,Dec
541,29-07-2023,CUST541,Male,56,Beauty,1,500,500,Jul
542,17-06-2023,CUST542,Female,20,Beauty,1,50,50,Jun
543,26-07-2023,CUST543,Male,49,Beauty,2,300,600,Jul
544,23-12-2023,CUST544,Female,27,Electronics,1,25,25,Dec
545,01-06-2023,CUST545,Male,27,Clothing,2,25,50,Jun
546,11-10-2023,CUST546,Female,36,Electronics,4,50,200,Oct
547,07-03-2023,CUST547,Male,63,Clothing,4,500,2000,Mar
548,09-04-2023,CUST548,Female,51,Clothing,2,30,60,Apr
549,04-08-2023,CUST549,Female,50,Beauty,2,50,100,Aug
550,07-12-2023,CUST550,Male,40,Clothing,3,300,900,Dec
551,14-07-2023,CUST551,Male,45,Electronics,3,300,900,Jul
552,13-12-2023,CUST552,Female,49,Electronics,3,25,75,Dec
553,31-03-2023,CUST553,Male,24,Clothing,4,300,1200,Mar
554,12-11-2023,CUST554,Female,46,Beauty,3,50,150,Nov
555,19-10-2023,CUST555,Male,25,Beauty,1,300,300,Oct
556,04-06-2023,CUST556,Female,18,Electronics,1,50,50,Jun
557,27-07-2023,CUST557,Female,20,Beauty,3,30,90,Jul
558,08-10-2023,CUST558,Female,41,Clothing,1,25,25,Oct
559,01-01-2023,CUST559,Female,40,Clothing,4,300,1200,Jan
560,05-06-2023,CUST560,Female,25,Electronics,1,50,50,Jun
561,27-05-2023,CUST561,Female,64,Clothing,4,500,2000,May
562,18-04-2023,CUST562,Male,54,Electronics,2,25,50,Apr
563,09-08-2023,CUST563,Male,20,Clothing,2,30,60,Aug
564,24-10-2023,CUST564,Male,50,Electronics,2,50,100,Oct
565,07-11-2023,CUST565,Female,45,Beauty,2,30,60,Nov
566,02-12-2023,CUST566,Female,64,Clothing,1,30,30,Dec
567,14-06-2023,CUST567,Female,25,Clothing,3,300,900,Jun
568,27-08-2023,CUST568,Female,51,Electronics,1,300,300,Aug
569,15-08-2023,CUST569,Male,52,Electronics,4,50,200,Aug
570,15-08-2023,CUST570,Male,49,Clothing,1,500,500,Aug
571,12-12-2023,CUST571,Female,41,Electronics,1,50,50,Dec
572,20-04-2023,CUST572,Male,31,Clothing,4,500,2000,Apr
573,19-09-2023,CUST573,Male,49,Beauty,2,30,60,Sep
574,31-08-2023,CUST574,Female,63,Electronics,2,25,50,Aug
575,28-03-2023,CUST575,Male,60,Clothing,2,50,100,Mar
576,04-12-2023,CUST576,Female,33,Beauty,3,50,150,Dec
577,13-02-2023,CUST577,Male,21,Beauty,4,500,2000,Feb
578,26-05-2023,CUST578,Female,54,Clothing,4,30,120,May
579,21-09-2023,CUST579,Female,38,Electronics,1,30,30,Sep
580,06-12-2023,CUST580,Female,31,Clothing,3,500,1500,Dec
581,21-11-2023,CUST581,Female,48,Beauty,2,30,60,Nov
582,14-11-2023,CUST582,Male,35,Clothing,3,300,900,Nov
583,21-06-2023,CUST583,Female,24,Electronics,4,25,100,Jun
584,17-02-2023,CUST584,Female,27,Beauty,4,50,200,Feb
585,01-05-2023,CUST585,Female,24,Clothing,1,25,25,May
586,11-12-2023,CUST586,Male,50,Electronics,1,50,50,Dec
587,08-06-2023,CUST587,Female,40,Beauty,4,300,1200,Jun
588,26-04-2023,CUST588,Male,38,Electronics,2,30,60,Apr
589,12-04-2023,CUST589,Female,36,Beauty,2,500,1000,Apr
590,17-03-2023,CUST590,Male,36,Clothing,3,300,900,Mar
591,13-01-2023,CUST591,Male,53,Electronics,4,25,100,Jan
592,24-01-2023,CUST592,Female,46,Beauty,4,500,2000,Jan
593,06-05-2023,CUST593,Male,35,Electronics,2,30,60,May
594,01-09-2023,CUST594,Female,19,Electronics,2,300,600,Sep
595,09-11-2023,CUST595,Female,18,Clothing,4,500,2000,Nov
596,07-02-2023,CUST596,Female,64,Electronics,1,300,300,Feb
597,22-08-2023,CUST597,Male,22,Beauty,4,300,1200,Aug
598,01-08-2023,CUST598,Male,37,Beauty,4,30,120,Aug
599,19-11-2023,CUST599,Female,28,Beauty,2,50,100,Nov
600,22-10-2023,CUST600,Female,59,Beauty,2,500,1000,Oct
601,10-04-2023,CUST601,Male,19,Clothing,1,30,30,Apr
602,23-12-2023,CUST602,Female,20,Electronics,1,300,300,Dec
603,16-07-2023,CUST603,Female,40,Clothing,3,30,90,Jul
604,11-09-2023,CUST604,Female,29,Electronics,4,50,200,Sep
605,24-07-2023,CUST605,Male,37,Electronics,2,500,1000,Jul
606,05-05-2023,CUST606,Male,22,Electronics,1,50,50,May
607,17-03-2023,CUST607,Male,54,Clothing,3,25,75,Mar
608,02-12-2023,CUST608,Female,55,Electronics,3,500,1500,Dec
609,19-12-2023,CUST609,Female,47,Clothing,2,50,100,Dec
610,03-01-2023,CUST610,Female,26,Beauty,2,300,600,Jan
611,24-02-2023,CUST611,Male,51,Beauty,3,500,1500,Feb
612,06-08-2023,CUST612,Female,61,Electronics,1,500,500,Aug
613,23-04-2023,CUST613,Female,52,Clothing,3,30,90,Apr
614,01-04-2023,CUST614,Female,39,Beauty,4,300,1200,Apr
615,23-12-2023,CUST615,Female,61,Clothing,4,25,100,Dec
616,23-09-2023,CUST616,Male,41,Clothing,2,50,100,Sep
617,26-08-2023,CUST617,Male,34,Electronics,1,30,30,Aug
618,26-01-2023,CUST618,Female,27,Beauty,1,50,50,Jan
619,13-10-2023,CUST619,Male,47,Electronics,4,25,100,Oct
620,08-05-2023,CUST620,Male,63,Electronics,3,25,75,May
621,04-03-2023,CUST621,Female,40,Beauty,2,500,1000,Mar
622,22-08-2023,CUST622,Female,49,Beauty,3,25,75,Aug
623,10-03-2023,CUST623,Male,34,Clothing,3,50,150,Mar
624,26-08-2023,CUST624,Female,34,Beauty,3,300,900,Aug
625,08-12-2023,CUST625,Male,31,Clothing,1,300,300,Dec
626,29-09-2023,CUST626,Female,26,Clothing,4,500,2000,Sep
627,14-10-2023,CUST627,Male,57,Clothing,1,50,50,Oct
628,01-11-2023,CUST628,Female,19,Beauty,4,50,200,Nov
629,12-06-2023,CUST629,Male,62,Electronics,2,25,50,Jun
630,15-08-2023,CUST630,Male,42,Clothing,2,50,100,Aug
631,10-11-2023,CUST631,Male,56,Electronics,3,30,90,Nov
632,16-09-2023,CUST632,Female,26,Electronics,4,25,100,Sep
633,07-08-2023,CUST633,Male,39,Beauty,4,30,120,Aug
634,08-10-2023,CUST634,Male,60,Electronics,4,500,2000,Oct
635,17-08-2023,CUST635,Female,63,Electronics,3,300,900,Aug
636,23-03-2023,CUST636,Female,21,Beauty,3,500,1500,Mar
637,01-09-2023,CUST637,Male,43,Clothing,2,300,600,Sep
638,19-08-2023,CUST638,Male,46,Electronics,1,500,500,Aug
639,13-05-2023,CUST639,Female,62,Beauty,4,50,200,May
640,07-05-2023,CUST640,Female,51,Electronics,4,30,120,May
641,23-11-2023,CUST641,Female,40,Electronics,1,300,300,Nov
642,22-05-2023,CUST642,Female,54,Clothing,4,25,100,May
643,24-09-2023,CUST643,Female,28,Electronics,3,30,90,Sep
644,06-09-2023,CUST644,Male,23,Beauty,3,25,75,Sep
645,17-11-2023,CUST645,Female,35,Electronics,4,30,120,Nov
646,03-05-2023,CUST646,Male,38,Clothing,3,30,90,May
647,21-05-2023,CUST647,Male,59,Clothing,3,500,1500,May
648,14-08-2023,CUST648,Male,53,Beauty,4,300,1200,Aug
649,09-02-2023,CUST649,Female,58,Clothing,2,300,600,Feb
650,01-01-2024,CUST650,Male,55,Electronics,1,30,30,Jan
651,27-05-2023,CUST651,Male,51,Clothing,3,50,150,May
652,01-05-2023,CUST652,Female,34,Beauty,2,50,100,May
653,20-05-2023,CUST653,Male,54,Clothing,3,25,75,May
654,21-06-2023,CUST654,Male,42,Clothing,3,25,75,Jun
655,13-06-2023,CUST655,Female,55,Clothing,1,500,500,Jun
656,04-10-2023,CUST656,Male,29,Beauty,3,30,90,Oct
657,11-02-2023,CUST657,Male,40,Clothing,1,25,25,Feb
658,12-03-2023,CUST658,Male,59,Clothing,1,25,25,Mar
659,19-03-2023,CUST659,Female,39,Electronics,1,30,30,Mar
660,29-04-2023,CUST660,Female,38,Beauty,2,500,1000,Apr
661,16-07-2023,CUST661,Female,44,Clothing,4,25,100,Jul
662,22-12-2023,CUST662,Male,48,Beauty,2,500,1000,Dec
663,20-03-2023,CUST663,Male,23,Clothing,4,300,1200,Mar
664,28-12-2023,CUST664,Female,44,Clothing,4,500,2000,Dec
665,20-04-2023,CUST665,Male,57,Clothing,1,50,50,Apr
666,02-02-2023,CUST666,Male,51,Electronics,3,50,150,Feb
667,01-08-2023,CUST667,Female,29,Electronics,1,500,500,Aug
668,28-07-2023,CUST668,Female,62,Electronics,3,50,150,Jul
669,19-06-2023,CUST669,Male,24,Beauty,4,300,1200,Jun
670,05-10-2023,CUST670,Male,27,Beauty,1,30,30,Oct
671,27-08-2023,CUST671,Male,62,Electronics,3,50,150,Aug
672,01-08-2023,CUST672,Female,34,Beauty,2,50,100,Aug
673,01-02-2023,CUST673,Female,43,Clothing,3,500,1500,Feb
674,16-04-2023,CUST674,Female,38,Clothing,1,300,300,Apr
675,04-08-2023,CUST675,Female,45,Clothing,2,30,60,Aug
676,19-07-2023,CUST676,Male,63,Electronics,3,500,1500,Jul
677,27-10-2023,CUST677,Female,19,Beauty,3,500,1500,Oct
678,23-12-2023,CUST678,Female,60,Electronics,3,300,900,Dec
679,11-01-2023,CUST679,Female,18,Beauty,3,30,90,Jan
680,22-10-2023,CUST680,Female,53,Clothing,3,300,900,Oct
681,14-07-2023,CUST681,Female,43,Electronics,2,30,60,Jul
682,02-09-2023,CUST682,Male,46,Beauty,4,300,1200,Sep
683,04-01-2023,CUST683,Male,38,Beauty,2,500,1000,Jan
684,30-06-2023,CUST684,Female,28,Clothing,2,500,1000,Jun
685,02-06-2023,CUST685,Male,57,Electronics,2,25,50,Jun
686,19-07-2023,CUST686,Female,28,Electronics,4,50,200,Jul
687,03-08-2023,CUST687,Female,53,Electronics,1,300,300,Aug
688,03-10-2023,CUST688,Male,56,Clothing,4,25,100,Oct
689,07-10-2023,CUST689,Male,57,Electronics,2,50,100,Oct
690,05-11-2023,CUST690,Female,52,Clothing,3,300,900,Nov
691,23-04-2023,CUST691,Female,51,Clothing,3,30,90,Apr
692,07-09-2023,CUST692,Female,64,Clothing,2,50,100,Sep
693,23-04-2023,CUST693,Male,41,Beauty,3,500,1500,Apr
694,20-05-2023,CUST694,Female,39,Electronics,2,25,50,May
695,12-08-2023,CUST695,Female,22,Electronics,3,50,150,Aug
696,06-09-2023,CUST696,Female,50,Clothing,4,50,200,Sep
697,15-01-2023,CUST697,Male,53,Clothing,1,500,500,Jan
698,19-07-2023,CUST698,Female,64,Electronics,1,300,300,Jul
699,22-06-2023,CUST699,Female,37,Clothing,4,30,120,Jun
700,09-12-2023,CUST700,Male,36,Electronics,4,500,2000,Dec
701,14-12-2023,CUST701,Female,52,Beauty,2,30,60,Dec
702,27-07-2023,CUST702,Female,60,Clothing,2,300,600,Jul
703,26-03-2023,CUST703,Male,34,Electronics,2,50,100,Mar
704,28-08-2023,CUST704,Female,62,Clothing,3,30,90,Aug
705,07-03-2023,CUST705,Male,60,Electronics,2,25,50,Mar
706,15-11-2023,CUST706,Male,51,Electronics,4,25,100,Nov
707,01-10-2023,CUST707,Female,26,Clothing,1,500,500,Oct
708,14-01-2023,CUST708,Female,43,Beauty,3,300,900,Jan
709,21-07-2023,CUST709,Female,19,Electronics,2,500,1000,Jul
710,31-10-2023,CUST710,Female,26,Electronics,3,500,1500,Oct
711,16-10-2023,CUST711,Male,26,Electronics,3,500,1500,Oct
712,06-12-2023,CUST712,Female,57,Beauty,2,25,50,Dec
713,14-01-2023,CUST713,Male,34,Beauty,3,25,75,Jan
714,12-02-2023,CUST714,Female,18,Clothing,1,500,500,Feb
715,26-11-2023,CUST715,Female,42,Beauty,4,25,100,Nov
716,08-08-2023,CUST716,Female,60,Clothing,4,300,1200,Aug
717,11-03-2023,CUST717,Male,57,Clothing,1,500,500,Mar
718,25-08-2023,CUST718,Female,59,Beauty,3,25,75,Aug
719,04-04-2023,CUST719,Female,42,Clothing,2,30,60,Apr
720,26-01-2023,CUST720,Female,56,Beauty,3,500,1500,Jan
721,14-05-2023,CUST721,Female,52,Clothing,1,500,500,May
722,14-07-2023,CUST722,Male,20,Beauty,3,300,900,Jul
723,17-06-2023,CUST723,Female,54,Beauty,4,50,200,Jun
724,19-04-2023,CUST724,Male,61,Clothing,3,50,150,Apr
725,21-08-2023,CUST725,Male,61,Electronics,1,300,300,Aug
726,17-06-2023,CUST726,Male,47,Clothing,4,300,1200,Jun
727,22-06-2023,CUST727,Male,55,Beauty,3,300,900,Jun
728,14-07-2023,CUST728,Male,51,Electronics,3,50,150,Jul
729,23-05-2023,CUST729,Male,29,Clothing,4,300,1200,May
730,04-08-2023,CUST730,Female,36,Clothing,2,25,50,Aug
731,10-05-2023,CUST731,Male,54,Clothing,4,500,2000,May
732,11-02-2023,CUST732,Male,61,Electronics,2,500,1000,Feb
733,29-08-2023,CUST733,Male,34,Beauty,1,30,30,Aug
734,10-01-2023,CUST734,Female,27,Clothing,1,30,30,Jan
735,04-10-2023,CUST735,Female,64,Clothing,4,500,2000,Oct
736,27-01-2023,CUST736,Male,29,Clothing,4,25,100,Jan
737,29-06-2023,CUST737,Female,33,Clothing,1,50,50,Jun
738,25-04-2023,CUST738,Male,41,Clothing,2,50,100,Apr
739,29-11-2023,CUST739,Male,36,Beauty,1,25,25,Nov
740,05-02-2023,CUST740,Female,25,Beauty,4,50,200,Feb
741,30-11-2023,CUST741,Male,48,Clothing,1,300,300,Nov
742,21-01-2023,CUST742,Female,38,Electronics,4,500,2000,Jan
743,16-01-2023,CUST743,Female,34,Beauty,4,500,2000,Jan
744,07-05-2023,CUST744,Male,40,Electronics,1,25,25,May
745,13-04-2023,CUST745,Male,54,Beauty,2,50,100,Apr
746,11-01-2023,CUST746,Female,33,Clothing,3,30,90,Jan
747,15-11-2023,CUST747,Male,23,Beauty,1,30,30,Nov
748,20-03-2023,CUST748,Male,25,Clothing,3,50,150,Mar
749,03-05-2023,CUST749,Male,42,Beauty,1,30,30,May
750,06-03-2023,CUST750,Female,35,Clothing,3,25,75,Mar
751,31-08-2023,CUST751,Female,42,Clothing,2,25,50,Aug
752,09-12-2023,CUST752,Male,29,Clothing,2,50,100,Dec
753,28-02-2023,CUST753,Female,32,Clothing,1,30,30,Feb
754,16-10-2023,CUST754,Female,43,Electronics,4,25,100,Oct
755,22-04-2023,CUST755,Female,58,Clothing,3,25,75,Apr
756,27-08-2023,CUST756,Female,62,Electronics,4,300,1200,Aug
757,25-12-2023,CUST757,Female,43,Electronics,4,300,1200,Dec
758,12-05-2023,CUST758,Male,64,Clothing,4,25,100,May
759,08-07-2023,CUST759,Male,49,Electronics,2,50,100,Jul
760,27-03-2023,CUST760,Male,27,Beauty,1,500,500,Mar
761,07-11-2023,CUST761,Female,33,Clothing,1,500,500,Nov
762,07-11-2023,CUST762,Female,24,Electronics,2,25,50,Nov
763,28-02-2023,CUST763,Male,34,Clothing,2,25,50,Feb
764,25-03-2023,CUST764,Female,40,Clothing,1,25,25,Mar
765,09-06-2023,CUST765,Male,43,Clothing,4,50,200,Jun
766,25-02-2023,CUST766,Male,38,Electronics,3,300,900,Feb
767,24-10-2023,CUST767,Male,39,Beauty,3,25,75,Oct
768,14-01-2023,CUST768,Female,24,Beauty,3,25,75,Jan
769,09-06-2023,CUST769,Female,31,Electronics,4,30,120,Jun
770,22-10-2023,CUST770,Male,32,Clothing,1,50,50,Oct
771,13-12-2023,CUST771,Male,24,Electronics,2,25,50,Dec
772,12-07-2023,CUST772,Male,26,Electronics,1,30,30,Jul
773,23-07-2023,CUST773,Male,25,Electronics,4,500,2000,Jul
774,12-04-2023,CUST774,Female,40,Clothing,2,25,50,Apr
775,08-02-2023,CUST775,Female,46,Electronics,4,25,100,Feb
776,31-10-2023,CUST776,Male,35,Clothing,3,30,90,Oct
777,20-12-2023,CUST777,Male,48,Electronics,3,50,150,Dec
778,18-11-2023,CUST778,Female,47,Beauty,4,25,100,Nov
779,05-05-2023,CUST779,Female,56,Electronics,2,500,1000,May
780,22-02-2023,CUST780,Male,52,Electronics,2,25,50,Feb
781,23-12-2023,CUST781,Male,35,Beauty,1,500,500,Dec
782,04-06-2023,CUST782,Male,59,Clothing,3,300,900,Jun
783,17-12-2023,CUST783,Female,56,Clothing,1,300,300,Dec
784,04-11-2023,CUST784,Female,34,Electronics,1,500,500,Nov
785,03-03-2023,CUST785,Female,31,Beauty,4,50,200,Mar
786,17-10-2023,CUST786,Male,48,Clothing,4,25,100,Oct
787,22-01-2023,CUST787,Male,41,Electronics,1,25,25,Jan
788,27-06-2023,CUST788,Female,52,Beauty,3,300,900,Jun
789,30-09-2023,CUST789,Female,61,Clothing,4,500,2000,Sep
790,08-08-2023,CUST790,Male,62,Clothing,1,25,25,Aug
791,05-12-2023,CUST791,Female,51,Beauty,1,25,25,Dec
792,09-07-2023,CUST792,Female,20,Beauty,1,50,50,Jul
793,05-02-2023,CUST793,Male,54,Beauty,1,30,30,Feb
794,17-09-2023,CUST794,Female,60,Beauty,1,300,300,Sep
795,28-11-2023,CUST795,Male,57,Electronics,1,300,300,Nov
796,24-06-2023,CUST796,Male,43,Beauty,4,30,120,Jun
797,07-01-2023,CUST797,Male,40,Clothing,3,25,75,Jan
798,04-08-2023,CUST798,Male,61,Clothing,1,50,50,Aug
799,08-09-2023,CUST799,Male,56,Electronics,2,50,100,Sep
800,24-02-2023,CUST800,Male,32,Clothing,4,300,1200,Feb
801,10-08-2023,CUST801,Male,21,Clothing,4,50,200,Aug
802,05-07-2023,CUST802,Female,46,Beauty,1,30,30,Jul
803,22-11-2023,CUST803,Male,39,Clothing,4,25,100,Nov
804,24-08-2023,CUST804,Male,42,Electronics,1,30,30,Aug
805,29-12-2023,CUST805,Female,30,Beauty,3,500,1500,Dec
806,20-03-2023,CUST806,Female,35,Beauty,3,300,900,Mar
807,11-08-2023,CUST807,Female,50,Electronics,4,50,200,Aug
808,01-04-2023,CUST808,Male,33,Beauty,4,500,2000,Apr
809,25-09-2023,CUST809,Female,62,Beauty,2,50,100,Sep
810,30-11-2023,CUST810,Male,59,Electronics,4,25,100,Nov
811,19-05-2023,CUST811,Male,61,Beauty,2,25,50,May
812,12-11-2023,CUST812,Male,19,Electronics,3,25,75,Nov
813,03-10-2023,CUST813,Male,52,Electronics,3,50,150,Oct
814,05-09-2023,CUST814,Female,59,Clothing,1,500,500,Sep
815,27-08-2023,CUST815,Female,51,Clothing,3,25,75,Aug
816,12-08-2023,CUST816,Male,47,Beauty,2,500,1000,Aug
817,31-10-2023,CUST817,Male,30,Beauty,4,50,200,Oct
